Id_Itinerario,Data_It,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,2013/08/26,CY001NF,"Via Gesù, 6, 20121 Milano, Italy",45.4693857,9.1950161,50,36,0
0,2013/08/26,CY001NF,Via Gesù,45.4693857,9.1950161,50,55,0.0
1,2013/09/05,CY001NF,"Via Gesù, 6, 20121 Milano, Italy",45.4693857,9.1950161,50,22,0
1,2013/09/05,CY001NF,Via della Spiga,45.470363,9.1966091,50,55,0.17
1,2013/09/05,CY001NF,Via della Spiga,45.4708146,9.1960759,50,43,0.07
1,2013/09/05,CY001NF,Via Santo Spirito,45.4694179,9.1938481,90,85,0.23
1,2013/09/05,CY001NF,Via Monte Napoleone,45.4700351,9.1927897,90,84,0.11
1,2013/09/05,CY001NF,Via Alessandro Manzoni,45.4723891,9.1953639,50,53,0.33
1,2013/09/05,CY001NF,Via Palestro,45.4718413,9.2024356,90,93,0.61
1,2013/09/05,CY001NF,Corso Venezia,45.4706215,9.2010583,90,90,0.17
1,2013/09/05,CY001NF,Via Gabrio Serbelloni,45.4690904,9.2021458,90,94,0.19
1,2013/09/05,CY001NF,Via Mozart,45.4693869,9.2039449,90,97,0.14
1,2013/09/05,CY001NF,Via Vivaio,45.4675633,9.2045413,50,49,0.21
1,2013/09/05,CY001NF,Corso Monforte,45.4671166,9.2017093,50,42,0.23
0,2002/04/23,EV437ZL,"Largo Augusto, 10, 20122 Milano, Italy",45.4631924,9.1976719,50,20,0
0,2002/04/23,EV437ZL,Largo Augusto,45.4634153,9.1979222,50,58,0.03
0,2002/04/23,EV437ZL,Largo Augusto,45.4631785,9.1971317,90,86,0.09
0,2002/04/23,EV437ZL,Via Verziere,45.4629669,9.1949855,90,84,0.17
0,2002/04/23,EV437ZL,Via Larga,45.4607712,9.1909982,90,80,0.4
0,2002/04/23,EV437ZL,Via Alberico Albricci,45.4605652,9.1908427,130,127,0.03
0,2002/04/23,EV437ZL,Piazza Velasca,45.4597857,9.1897773,90,94,0.12
0,2002/04/23,EV437ZL,Corso di Porta Romana,45.4585082,9.1918751,90,90,0.22
0,2002/04/23,EV437ZL,Via Lentasio,45.4575097,9.1900583,130,135,0.19
0,2002/04/23,EV437ZL,Via Sant'Eufemia,45.4573991,9.187553,90,89,0.2
0,2002/04/23,EV437ZL,Corso Italia,45.4544659,9.1870954,130,120,0.33
0,2002/04/23,EV437ZL,Via S. Luca,45.4547028,9.184081,130,130,0.24
0,2002/04/23,EV437ZL,Via Calatafimi,45.4535518,9.1837515,90,94,0.14
0,2002/04/23,EV437ZL,Via Sambuco,45.4529391,9.1808227,90,90,0.24
0,2002/04/23,EV437ZL,Piazza XXIV Maggio,45.4530464,9.1792373,90,80,0.13
0,2002/04/23,EV437ZL,Viale Gabriele D'Annunzio,45.4540821,9.1759025,50,47,0.32
0,2002/04/23,EV437ZL,Via Gaetano Ronzoni,45.4548095,9.1769525,50,56,0.12
0,2002/04/23,EV437ZL,Via Conca del Naviglio,45.4557544,9.177781,90,88,0.17
0,2002/04/23,EV437ZL,Via Conca del Naviglio,45.4583114,9.178078,90,81,0.29
0,2002/04/23,EV437ZL,Corso Genova,45.458614,9.177585,90,82,0.05
0,2002/04/23,EV437ZL,Via Cesare Correnti,45.4601241,9.1810036,130,129,0.32
0,2002/04/23,EV437ZL,Via Torino,45.4631671,9.1875725,90,94,0.64
0,2002/04/23,EV437ZL,Via Spadari,45.4636615,9.1869429,50,42,0.07
1,2002/05/02,EV437ZL,"Via Spadari, 11, 20123 Milano, Italy",45.4636615,9.1869429,50,6,0
1,2002/05/02,EV437ZL,Via Victor Hugo,45.4640197,9.1865334,90,89,0.05
1,2002/05/02,EV437ZL,Via Cesare Cantù,45.4644653,9.1871285,50,51,0.07
1,2002/05/02,EV437ZL,Via Orefici,45.4636062,9.1884997,50,49,0.15
1,2002/05/02,EV437ZL,Piazza del Duomo,45.4647005,9.1885516,50,53,0.12
1,2002/05/02,EV437ZL,Via Giuseppe Mengoni,45.4660339,9.1884904,50,42,0.15
1,2002/05/02,EV437ZL,Via Santa Margherita,45.4669622,9.1893594,90,87,0.12
1,2002/05/02,EV437ZL,Piazza della Scala,45.4674588,9.1900112,90,87,0.07
1,2002/05/02,EV437ZL,Via Alessandro Manzoni,45.4723891,9.1953639,130,130,0.69
1,2002/05/02,EV437ZL,Via Palestro,45.4718413,9.2024356,90,98,0.61
1,2002/05/02,EV437ZL,Corso Venezia,45.4683513,9.1988528,50,47,0.48
0,2015/04/25,DC201WE,"Via Mercato, 28, 20121 Milano, Italy",45.4715648,9.1840585,50,7,0
0,2015/04/25,DC201WE,Via Fiori Chiari,45.4720908,9.1839051,50,54,0.06
0,2015/04/25,DC201WE,Via Tivoli,45.4717748,9.182273,90,86,0.13
0,2015/04/25,DC201WE,Foro Buonaparte,45.4684627,9.1825364,130,128,0.41
0,2015/04/25,DC201WE,Foro Buonaparte,45.4679386,9.1781434,90,82,0.39
0,2015/04/25,DC201WE,Piazzale Luigi Cadorna,45.4682641,9.1775069,50,44,0.06
0,2015/04/25,DC201WE,Piazzale Luigi Cadorna,45.4679864,9.1767964,90,85,0.09
0,2015/04/25,DC201WE,Via Giosuè Carducci,45.4614926,9.1734501,90,97,0.78
0,2015/04/25,DC201WE,Via Edmondo de Amicis,45.4573868,9.1809168,90,80,0.74
0,2015/04/25,DC201WE,Via Molino delle Armi,45.4560254,9.1873985,130,124,0.53
0,2015/04/25,DC201WE,Via Santa Sofia,45.4576026,9.193402,90,89,0.51
0,2015/04/25,DC201WE,Corso di Porta Romana,45.4604349,9.1885149,90,81,0.49
0,2015/04/25,DC201WE,Piazza Giuseppe Missori,45.4611221,9.1883402,90,84,0.08
0,2015/04/25,DC201WE,Via Alberico Albricci,45.4606757,9.1908889,90,92,0.2
0,2015/04/25,DC201WE,Via Larga,45.4628686,9.1950435,90,96,0.41
0,2015/04/25,DC201WE,Via Verziere,45.4627548,9.1973855,50,40,0.19
0,2015/04/25,DC201WE,Via della Signora,45.4617828,9.1965689,50,42,0.13
1,2015/05/02,DC201WE,"Via della Signora, 20122 Milano, Italy",45.4617828,9.1965689,50,33,0
1,2015/05/02,DC201WE,Via Laghetto,45.4612665,9.1958396,50,58,0.08
1,2015/05/02,DC201WE,Via Laghetto,45.4608092,9.1964658,50,48,0.07
1,2015/05/02,DC201WE,Via Francesco Sforza,45.4632066,9.1987455,50,53,0.32
1,2015/05/02,DC201WE,Via Uberto Visconti di Modrone,45.4669948,9.2005457,90,93,0.46
1,2015/05/02,DC201WE,Corso Monforte,45.4668071,9.1977978,90,95,0.22
1,2015/05/02,DC201WE,Corso Giacomo Matteotti,45.466919,9.1951704,50,49,0.2
1,2015/05/02,DC201WE,Via S. Pietro All'Orto,45.4678696,9.1948085,90,98,0.11
1,2015/05/02,DC201WE,Via Pietro Verri,45.4681748,9.1953271,50,45,0.05
1,2015/05/02,DC201WE,Via Monte Napoleone,45.4690022,9.1943926,50,47,0.12
1,2015/05/02,DC201WE,Via Gesù,45.4693857,9.1950161,50,47,0.07
0,2012/11/09,EN165GF,"Piazza Giuseppe Missori, 4, 20122 Milano, Italy",45.4610512,9.1879997,50,34,0
0,2012/11/09,EN165GF,Via Zebedia,45.460489,9.1882838,50,50,0.07
0,2012/11/09,EN165GF,Corso Italia,45.4560254,9.1873985,90,93,0.5
0,2012/11/09,EN165GF,Via Santa Sofia,45.4576026,9.193402,90,82,0.51
0,2012/11/09,EN165GF,Corso di Porta Romana,45.4604349,9.1885149,130,132,0.49
0,2012/11/09,EN165GF,Piazza Giuseppe Missori,45.4612105,9.1884206,130,129,0.1
0,2012/11/09,EN165GF,Via Maurizio Gonzaga,45.4620303,9.1897553,130,138,0.14
0,2012/11/09,EN165GF,Via Guglielmo Marconi,45.4632419,9.1899345,90,99,0.2
0,2012/11/09,EN165GF,Via Dogana,45.4633101,9.1885159,50,45,0.11
1,2012/11/16,EN165GF,"Via Giuseppe Mazzini, 8, 20123 Milano, Italy",45.4633101,9.1885159,50,49,0
1,2012/11/16,EN165GF,Via Cappellari,45.4632419,9.1899345,90,82,0.11
1,2012/11/16,EN165GF,Via Guglielmo Marconi,45.4627078,9.1899317,90,90,0.06
1,2012/11/16,EN165GF,Via Maurizio Gonzaga,45.4612105,9.1884206,90,89,0.23
1,2012/11/16,EN165GF,Via Giuseppe Mazzini,45.4611221,9.1883402,50,52,0.01
1,2012/11/16,EN165GF,Via Alberico Albricci,45.4606757,9.1908889,50,40,0.2
1,2012/11/16,EN165GF,Via Larga,45.4628686,9.1950435,90,82,0.41
1,2012/11/16,EN165GF,Via Verziere,45.4629272,9.1970411,130,135,0.16
1,2012/11/16,EN165GF,Largo Augusto,45.4634153,9.1979222,130,128,0.09
1,2012/11/16,EN165GF,Largo Augusto,45.4635328,9.1974201,90,91,0.04
1,2012/11/16,EN165GF,Via Durini,45.465605,9.1981691,90,80,0.24
1,2012/11/16,EN165GF,Corso Europa,45.4645134,9.1966393,50,44,0.2
1,2012/11/16,EN165GF,Largo Corsia dei Servi,45.4643512,9.1955137,50,45,0.15
0,2014/01/07,CJ601PW,"Galleria del Corso, 3, 20122 Milano, Italy",45.4643258,9.1955017,50,34,0
0,2014/01/07,CJ601PW,Corso Europa,45.4630655,9.194874,90,94,0.19
0,2014/01/07,CJ601PW,Piazza Fontana,45.4629669,9.1949855,90,80,0.01
0,2014/01/07,CJ601PW,Via Larga,45.4607712,9.1909982,50,46,0.4
0,2014/01/07,CJ601PW,Via Alberico Albricci,45.4613035,9.1887147,90,93,0.19
0,2014/01/07,CJ601PW,Via Maurizio Gonzaga,45.4620303,9.1897553,130,135,0.12
0,2014/01/07,CJ601PW,Via Guglielmo Marconi,45.4632419,9.1899345,90,92,0.2
0,2014/01/07,CJ601PW,Via Dogana,45.4633101,9.1885159,50,49,0.11
1,2014/01/14,CJ601PW,"Via Giuseppe Mazzini, 4, 20123 Milano, Italy",45.4633101,9.1885159,50,16,0
1,2014/01/14,CJ601PW,Via Cappellari,45.4632419,9.1899345,90,94,0.11
1,2014/01/14,CJ601PW,Via Guglielmo Marconi,45.4627078,9.1899317,130,125,0.06
1,2014/01/14,CJ601PW,Via Maurizio Gonzaga,45.4612105,9.1884206,130,126,0.23
1,2014/01/14,CJ601PW,Via Giuseppe Mazzini,45.4611221,9.1883402,90,84,0.01
1,2014/01/14,CJ601PW,Piazza Giuseppe Missori,45.4605761,9.1883452,130,135,0.06
1,2014/01/14,CJ601PW,Corso Italia,45.4544659,9.1870954,130,127,0.69
1,2014/01/14,CJ601PW,Via S. Luca,45.4547028,9.184081,130,125,0.24
1,2014/01/14,CJ601PW,Via Calatafimi,45.4535518,9.1837515,130,132,0.14
1,2014/01/14,CJ601PW,Via Sambuco,45.4529391,9.1808227,130,131,0.24
1,2014/01/14,CJ601PW,Piazza XXIV Maggio,45.4530464,9.1792373,90,91,0.13
1,2014/01/14,CJ601PW,Viale Gabriele D'Annunzio,45.4540821,9.1759025,130,135,0.32
1,2014/01/14,CJ601PW,Via Gaetano Ronzoni,45.4548095,9.1769525,130,126,0.12
1,2014/01/14,CJ601PW,Via Conca del Naviglio,45.4557544,9.177781,90,89,0.17
1,2014/01/14,CJ601PW,Via Conca del Naviglio,45.4583114,9.178078,50,49,0.29
1,2014/01/14,CJ601PW,Corso Genova,45.458614,9.177585,50,46,0.05
1,2014/01/14,CJ601PW,Via Cesare Correnti,45.4590508,9.1782201,50,42,0.07
1,2014/01/14,CJ601PW,Via Gian Giacomo Mora,45.4589532,9.1803713,50,55,0.17
0,2015/12/15,CV081CV,"Via Ponte Vetero, 21, 20121 Milano, Italy",45.4701084,9.1848743,50,25,0
0,2015/12/15,CV081CV,Via Cusani,45.4689505,9.1853539,50,58,0.13
0,2015/12/15,CV081CV,Via dell'Orso,45.4691786,9.1882506,90,95,0.23
0,2015/12/15,CV081CV,Via Giuseppe Verdi,45.4674588,9.1900112,50,57,0.24
0,2015/12/15,CV081CV,Via Alessandro Manzoni,45.4723891,9.1953639,50,54,0.69
0,2015/12/15,CV081CV,Via Palestro,45.4718413,9.2024356,90,94,0.61
0,2015/12/15,CV081CV,Corso Venezia,45.4706215,9.2010583,90,80,0.17
0,2015/12/15,CV081CV,Via Gabrio Serbelloni,45.4690904,9.2021458,130,133,0.19
0,2015/12/15,CV081CV,Via Mozart,45.4693869,9.2039449,90,81,0.14
0,2015/12/15,CV081CV,Via Vivaio,45.4675633,9.2045413,90,80,0.21
0,2015/12/15,CV081CV,Corso Monforte,45.4667857,9.1990612,90,93,0.44
0,2015/12/15,CV081CV,Via Cino del Duca,45.4657696,9.199331,50,51,0.12
0,2015/12/15,CV081CV,Via Borgogna,45.46581,9.1985004,50,57,0.07
0,2015/12/15,CV081CV,Largo Arturo Toscanini,45.4658486,9.1976273,50,43,0.07
0,2015/12/15,CV081CV,Corso Europa,45.4645134,9.1966393,50,45,0.17
0,2015/12/15,CV081CV,Largo Corsia dei Servi,45.4643512,9.1955137,50,46,0.15
1,2015/12/20,CV081CV,"Galleria del Corso, 3, 20122 Milano, Italy",45.4643258,9.1955017,50,13,0
1,2015/12/20,CV081CV,Corso Europa,45.4630655,9.194874,50,52,0.19
1,2015/12/20,CV081CV,Piazza Fontana,45.4629669,9.1949855,90,84,0.01
1,2015/12/20,CV081CV,Via Larga,45.4607712,9.1909982,90,86,0.4
1,2015/12/20,CV081CV,Via Alberico Albricci,45.4613035,9.1887147,50,54,0.19
1,2015/12/20,CV081CV,Via Maurizio Gonzaga,45.4620303,9.1897553,50,44,0.12
1,2015/12/20,CV081CV,Via Guglielmo Marconi,45.4632419,9.1899345,50,41,0.2
1,2015/12/20,CV081CV,Via Dogana,45.4633101,9.1885159,50,52,0.11
0,2015/08/08,CM038EG,"Via Torino, 17, 20123 Milano, Italy",45.463115,9.1875084,50,5,0
0,2015/08/08,CM038EG,Via delle Asole,45.4602448,9.1813183,50,48,0.6
0,2015/08/08,CM038EG,Via Cesare Correnti,45.4587903,9.1778164,50,51,0.32
0,2015/08/08,CM038EG,Corso Genova,45.4581321,9.1768767,90,96,0.1
0,2015/08/08,CM038EG,Via Giovanni Battista Torti,45.4577733,9.1774303,130,132,0.06
0,2015/08/08,CM038EG,Via Conca del Naviglio,45.4575858,9.1773679,130,134,0.02
0,2015/08/08,CM038EG,Via Conca del Naviglio,45.4574067,9.1773326,130,130,0.02
0,2015/08/08,CM038EG,U-turn,45.4585777,9.1782171,130,135,0.16
0,2015/08/08,CM038EG,Via Edmondo de Amicis,45.4573868,9.1809168,90,82,0.25
0,2015/08/08,CM038EG,Via Molino delle Armi,45.4560254,9.1873985,130,138,0.53
0,2015/08/08,CM038EG,Via Santa Sofia,45.4576026,9.193402,90,89,0.51
0,2015/08/08,CM038EG,Corso di Porta Romana,45.4604349,9.1885149,130,134,0.49
0,2015/08/08,CM038EG,Piazza Giuseppe Missori,45.4611221,9.1883402,90,84,0.08
0,2015/08/08,CM038EG,Via Alberico Albricci,45.4606757,9.1908889,50,57,0.2
0,2015/08/08,CM038EG,Via Larga,45.4628686,9.1950435,90,98,0.41
0,2015/08/08,CM038EG,Via Verziere,45.4627548,9.1973855,50,47,0.19
0,2015/08/08,CM038EG,Via della Signora,45.4617828,9.1965689,50,53,0.13
1,2015/08/16,CM038EG,"Via della Signora, 20122 Milano, Italy",45.4617828,9.1965689,50,22,0
1,2015/08/16,CM038EG,Via Laghetto,45.4612665,9.1958396,50,49,0.08
1,2015/08/16,CM038EG,Via Laghetto,45.4608092,9.1964658,90,89,0.07
1,2015/08/16,CM038EG,Via Francesco Sforza,45.4632066,9.1987455,50,55,0.32
1,2015/08/16,CM038EG,Via Uberto Visconti di Modrone,45.4669948,9.2005457,90,82,0.46
1,2015/08/16,CM038EG,Via S. Damiano,45.4687976,9.1992396,50,56,0.23
1,2015/08/16,CM038EG,Via Senato,45.4722757,9.1952014,50,52,0.5
1,2015/08/16,CM038EG,Via Fatebenefratelli,45.4729602,9.1879209,90,88,0.59
1,2015/08/16,CM038EG,Via Pontaccio,45.4720908,9.1839051,90,92,0.33
1,2015/08/16,CM038EG,Via Tivoli,45.4717748,9.182273,90,99,0.13
1,2015/08/16,CM038EG,Foro Buonaparte,45.4685713,9.1826402,50,47,0.39
1,2015/08/16,CM038EG,Via Cusani,45.4686852,9.1837954,50,46,0.09
0,2011/02/28,CT008EI,"Via Verziere, 2, 20122 Milano, Italy",45.4629282,9.1954673,50,27,0
0,2011/02/28,CT008EI,Via Verziere,45.4629282,9.1954673,50,44,0.0
1,2011/03/08,CT008EI,"Via Verziere, 2, 20122 Milano, Italy",45.4629282,9.1954673,50,28,0
1,2011/03/08,CT008EI,Via Carlo Giuseppe Merlo,45.4629272,9.1970411,90,91,0.12
1,2011/03/08,CT008EI,Corso di Porta Vittoria,45.4622635,9.2032236,90,91,0.51
1,2011/03/08,CT008EI,Via Podgora,45.4610964,9.2034608,130,123,0.13
1,2011/03/08,CT008EI,Via Enrico Besana,45.4600177,9.2063958,130,121,0.26
1,2011/03/08,CT008EI,Viale Regina Margherita,45.4574338,9.2044867,130,135,0.32
1,2011/03/08,CT008EI,Viale Emilio Caldara,45.4524748,9.2018663,90,89,0.59
1,2011/03/08,CT008EI,Corso di Porta Romana,45.4604349,9.1885149,90,81,1.37
1,2011/03/08,CT008EI,Piazza Giuseppe Missori,45.4612105,9.1884206,130,137,0.1
1,2011/03/08,CT008EI,Via Maurizio Gonzaga,45.4620303,9.1897553,90,98,0.14
1,2011/03/08,CT008EI,Via Flavio Baracchini,45.4613188,9.191134,50,52,0.14
0,2015/10/02,CL114BD,"Via Giuseppe Mazzini, 8, 20123 Milano, Italy",45.4633101,9.1885159,50,28,0
0,2015/10/02,CL114BD,Via Cappellari,45.4632419,9.1899345,50,53,0.11
0,2015/10/02,CL114BD,Via Guglielmo Marconi,45.4627078,9.1899317,50,51,0.06
0,2015/10/02,CL114BD,Via Maurizio Gonzaga,45.4612105,9.1884206,50,58,0.23
0,2015/10/02,CL114BD,Via Giuseppe Mazzini,45.4611221,9.1883402,90,99,0.01
0,2015/10/02,CL114BD,Piazza Giuseppe Missori,45.4604349,9.1885149,90,81,0.08
0,2015/10/02,CL114BD,Corso di Porta Romana,45.4576026,9.193402,50,59,0.49
0,2015/10/02,CL114BD,Via Francesco Sforza,45.4632066,9.1987455,90,82,0.75
0,2015/10/02,CL114BD,Via Uberto Visconti di Modrone,45.4669948,9.2005457,50,47,0.46
0,2015/10/02,CL114BD,Via S. Damiano,45.468199,9.1997779,90,81,0.15
0,2015/10/02,CL114BD,Via Mozart,45.4693869,9.2039449,130,136,0.36
0,2015/10/02,CL114BD,Via Vivaio,45.4675633,9.2045413,90,87,0.21
0,2015/10/02,CL114BD,Corso Monforte,45.4671166,9.2017093,50,57,0.23
1,2015/10/12,CL114BD,"Corso Monforte, 20122 Milano, Italy",45.4671166,9.2017093,50,19,0
1,2015/10/12,CL114BD,Via S. Damiano,45.4669948,9.2005457,50,47,0.09
1,2015/10/12,CL114BD,Via S. Damiano,45.4687976,9.1992396,90,90,0.23
1,2015/10/12,CL114BD,Via Senato,45.4722757,9.1952014,90,89,0.5
1,2015/10/12,CL114BD,Via Fatebenefratelli,45.4729602,9.1879209,50,47,0.59
1,2015/10/12,CL114BD,Via Pontaccio,45.4720908,9.1839051,50,59,0.33
1,2015/10/12,CL114BD,Via Tivoli,45.4717748,9.182273,50,41,0.13
1,2015/10/12,CL114BD,Foro Buonaparte,45.4684627,9.1825364,50,54,0.41
1,2015/10/12,CL114BD,Foro Buonaparte,45.467629,9.1794823,90,88,0.28
1,2015/10/12,CL114BD,Via Luigi Illica,45.4678651,9.1817464,130,121,0.19
1,2015/10/12,CL114BD,Largo Maria Callas,45.4675382,9.1819767,90,88,0.04
1,2015/10/12,CL114BD,Via S. Giovanni sul Muro,45.4667863,9.1813366,90,95,0.1
1,2015/10/12,CL114BD,Vicolo S. Giovanni Sul Muro,45.4664263,9.182204,50,52,0.09
1,2015/10/12,CL114BD,Via Porlezza,45.4671337,9.182482,50,48,0.09
0,2014/03/13,AL788HS,"Piazza Giuseppe Missori, 4, 20122 Milano, Italy",45.4610512,9.1879997,50,9,0
0,2014/03/13,AL788HS,Via Zebedia,45.460489,9.1882838,90,91,0.07
0,2014/03/13,AL788HS,Corso Italia,45.4560254,9.1873985,130,124,0.5
0,2014/03/13,AL788HS,Via Santa Sofia,45.4576026,9.193402,90,90,0.51
0,2014/03/13,AL788HS,Via Francesco Sforza,45.4619122,9.1975084,50,48,0.58
1,2014/03/19,AL788HS,"Via Francesco Sforza, 12, 20122 Milano, Italy",45.4619122,9.1975084,50,28,0
1,2014/03/19,AL788HS,Corso di Porta Vittoria,45.4623757,9.1979677,50,49,0.06
1,2014/03/19,AL788HS,Corso di Porta Vittoria,45.4622635,9.2032236,50,54,0.41
1,2014/03/19,AL788HS,Via Podgora,45.4610964,9.2034608,90,81,0.13
1,2014/03/19,AL788HS,Via Enrico Besana,45.4600177,9.2063958,130,121,0.26
1,2014/03/19,AL788HS,Viale Regina Margherita,45.4574338,9.2044867,90,94,0.32
1,2014/03/19,AL788HS,Viale Emilio Caldara,45.4524748,9.2018663,130,121,0.59
1,2014/03/19,AL788HS,Corso di Porta Romana,45.4585082,9.1918751,90,95,1.03
1,2014/03/19,AL788HS,Via Lentasio,45.4575097,9.1900583,50,41,0.19
1,2014/03/19,AL788HS,Via Sant'Eufemia,45.4573991,9.187553,90,95,0.2
1,2014/03/19,AL788HS,Corso Italia,45.4560254,9.1873985,50,49,0.15
1,2014/03/19,AL788HS,Via Santa Sofia,45.4569516,9.1903423,50,50,0.25
0,2015/12/19,CH355FD,"Via Fiori Chiari, 8, 20121 Milano, Italy",45.4723183,9.1875511,50,14,0
0,2015/12/19,CH355FD,Via Borgonuovo,45.4726672,9.1895912,50,58,0.16
0,2015/12/19,CH355FD,Via Borgonuovo,45.473149,9.1895697,90,81,0.05
0,2015/12/19,CH355FD,Via Fatebenefratelli,45.4729602,9.1879209,90,83,0.13
0,2015/12/19,CH355FD,Via Pontaccio,45.4720908,9.1839051,50,59,0.33
0,2015/12/19,CH355FD,Via Tivoli,45.4717748,9.182273,90,85,0.13
0,2015/12/19,CH355FD,Foro Buonaparte,45.4684627,9.1825364,50,50,0.41
0,2015/12/19,CH355FD,Foro Buonaparte,45.4679386,9.1781434,50,42,0.39
0,2015/12/19,CH355FD,Piazzale Luigi Cadorna,45.4682641,9.1775069,50,57,0.06
0,2015/12/19,CH355FD,Piazzale Luigi Cadorna,45.4679864,9.1767964,50,42,0.09
0,2015/12/19,CH355FD,Via Giosuè Carducci,45.4659213,9.1756616,50,51,0.25
0,2015/12/19,CH355FD,Corso Magenta,45.4659409,9.1775947,50,48,0.15
0,2015/12/19,CH355FD,Corso Magenta,45.4656351,9.1806047,50,54,0.24
0,2015/12/19,CH355FD,Via Santa Maria alla Porta,45.4649551,9.1817299,90,95,0.12
0,2015/12/19,CH355FD,Via Borromei,45.463608,9.1822479,130,126,0.16
0,2015/12/19,CH355FD,Piazza Borromeo,45.4633186,9.1831021,130,123,0.1
0,2015/12/19,CH355FD,Via Santa Maria Podone,45.4635676,9.1838367,90,99,0.07
0,2015/12/19,CH355FD,Via Bocchetto,45.4641318,9.1845354,130,124,0.08
0,2015/12/19,CH355FD,Via Moneta,45.4636607,9.1854812,90,92,0.09
0,2015/12/19,CH355FD,Via dell'Ambrosiana,45.4629881,9.1846877,50,54,0.1
0,2015/12/19,CH355FD,Via Zecca Vecchia,45.4625386,9.1844747,90,92,0.05
0,2015/12/19,CH355FD,Via Fosse Ardeatine,45.4624357,9.1853463,130,122,0.07
0,2015/12/19,CH355FD,Piazza S. Sepolcro,45.4628651,9.1855118,90,83,0.05
0,2015/12/19,CH355FD,Via Cardinal Federico,45.4628813,9.185535,50,47,0.0
1,2015/12/23,CH355FD,"Via Cardinal Federico, 7, 20123 Milano, Italy",45.4628813,9.185535,50,26,0
1,2015/12/23,CH355FD,Via delle Asole,45.4631899,9.1859768,90,94,0.05
1,2015/12/23,CH355FD,Via delle Asole,45.4625928,9.1868609,90,82,0.1
1,2015/12/23,CH355FD,Via Torino,45.4602448,9.1813183,130,120,0.53
1,2015/12/23,CH355FD,Via Cesare Correnti,45.4587903,9.1778164,130,128,0.32
1,2015/12/23,CH355FD,Corso Genova,45.4581321,9.1768767,130,139,0.1
1,2015/12/23,CH355FD,Via Giovanni Battista Torti,45.4577733,9.1774303,130,120,0.06
1,2015/12/23,CH355FD,Via Conca del Naviglio,45.4575858,9.1773679,130,132,0.02
1,2015/12/23,CH355FD,Via Conca del Naviglio,45.4574067,9.1773326,130,128,0.02
1,2015/12/23,CH355FD,U-turn,45.4585777,9.1782171,130,137,0.16
1,2015/12/23,CH355FD,Via Edmondo de Amicis,45.4573868,9.1809168,90,85,0.25
1,2015/12/23,CH355FD,Via Molino delle Armi,45.4560254,9.1873985,50,53,0.53
1,2015/12/23,CH355FD,Via Santa Sofia,45.4576026,9.193402,90,95,0.51
1,2015/12/23,CH355FD,Via Francesco Sforza,45.4632066,9.1987455,130,134,0.75
1,2015/12/23,CH355FD,Largo Augusto,45.4631785,9.1971317,90,83,0.15
1,2015/12/23,CH355FD,Via Verziere,45.4629669,9.1949855,50,46,0.17
1,2015/12/23,CH355FD,Via Larga,45.4621546,9.193161,50,53,0.17
0,2013/05/15,AM060DE,"Via della Signora, 20122 Milano, Italy",45.4617828,9.1965689,50,4,0
0,2013/05/15,AM060DE,Via Laghetto,45.4612665,9.1958396,50,48,0.08
0,2013/05/15,AM060DE,Via Laghetto,45.4608092,9.1964658,50,45,0.07
0,2013/05/15,AM060DE,Via Francesco Sforza,45.4632066,9.1987455,50,40,0.32
0,2013/05/15,AM060DE,Via Uberto Visconti di Modrone,45.4669948,9.2005457,50,58,0.46
0,2013/05/15,AM060DE,Corso Monforte,45.4668071,9.1977978,90,96,0.22
0,2013/05/15,AM060DE,Corso Giacomo Matteotti,45.4669519,9.1937582,130,132,0.32
0,2013/05/15,AM060DE,Piazza Filippo Meda,45.4667327,9.1928391,130,122,0.08
0,2013/05/15,AM060DE,Via S. Paolo,45.4654893,9.1936174,130,122,0.15
0,2013/05/15,AM060DE,Via Agnello,45.4661243,9.1916334,90,93,0.2
0,2013/05/15,AM060DE,Via Ragazzi del '99,45.4658637,9.1912943,50,57,0.04
1,2013/05/22,AM060DE,"Via S. Raffaele, 3, 20121 Milano, Italy",45.4658637,9.1912943,50,34,0
1,2013/05/22,AM060DE,Via Agnello,45.4661243,9.1916334,50,49,0.04
1,2013/05/22,AM060DE,Via Ulrico Hoepli,45.4666313,9.192872,90,98,0.14
1,2013/05/22,AM060DE,Via S. Paolo,45.4667327,9.1928391,50,48,0.01
1,2013/05/22,AM060DE,Piazza Filippo Meda,45.4669519,9.1937582,50,43,0.08
1,2013/05/22,AM060DE,Corso Giacomo Matteotti,45.466919,9.1951704,50,55,0.11
1,2013/05/22,AM060DE,Via S. Pietro All'Orto,45.4678696,9.1948085,90,86,0.11
1,2013/05/22,AM060DE,Via Pietro Verri,45.4681748,9.1953271,50,59,0.05
1,2013/05/22,AM060DE,Via Sant'Andrea,45.4697956,9.1982061,50,48,0.29
1,2013/05/22,AM060DE,Via Senato,45.4722757,9.1952014,90,98,0.36
1,2013/05/22,AM060DE,Via Fatebenefratelli,45.4729602,9.1879209,90,83,0.59
1,2013/05/22,AM060DE,Via Pontaccio,45.4720908,9.1839051,50,49,0.33
1,2013/05/22,AM060DE,Via Mercato,45.4715648,9.1840585,50,42,0.06
0,2013/08/23,BO070OM,"Via dell'Orso, 7, 20121 Milano, Italy",45.4690786,9.186877,50,5,0
0,2013/08/23,BO070OM,Via Ciovasso,45.4691786,9.1882506,50,51,0.11
