Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,EV866XW,Via Fosse Ardeatine,45.4624357,9.1853463,50,59,0.07
0,EV866XW,Via Valpetrosa,45.4621883,9.1853245,50,49,0.03
1,EV866XW,"Via Valpetrosa, 5, 20123 Milano, Italy",45.4621883,9.1853245,50,37,0
1,EV866XW,Via Fosse Ardeatine,45.4628651,9.1855118,50,49,0.08
1,EV866XW,Piazza S. Sepolcro,45.4629006,9.1853479,50,48,0.01
2,EV866XW,"Piazza S. Sepolcro, 20123 Milano, Italy",45.4629006,9.1853479,50,13,0
2,EV866XW,Piazza S. Sepolcro,45.4629006,9.1853479,50,54,0.0
3,EV866XW,"Piazza S. Sepolcro, 20123 Milano, Italy",45.4629006,9.1853479,50,21,0
3,EV866XW,Via Cardinal Federico,45.4628651,9.1855118,50,47,0.01
3,EV866XW,Via Cardinal Federico,45.4631899,9.1859768,50,40,0.05
3,EV866XW,Via delle Asole,45.4625928,9.1868609,90,93,0.1
3,EV866XW,Via Torino,45.4602448,9.1813183,50,49,0.53
3,EV866XW,Via Cesare Correnti,45.4587903,9.1778164,50,41,0.32
3,EV866XW,Corso Genova,45.4581321,9.1768767,90,83,0.1
3,EV866XW,Via Giovanni Battista Torti,45.4577733,9.1774303,50,52,0.06
3,EV866XW,Via Conca del Naviglio,45.4575858,9.1773679,50,41,0.02
3,EV866XW,Via Conca del Naviglio,45.4574067,9.1773326,50,57,0.02
3,EV866XW,Via Edmondo De Amicis,45.4585777,9.1782171,50,46,0.16
3,EV866XW,Via Edmondo de Amicis,45.4573868,9.1809168,50,47,0.25
3,EV866XW,Via Molino delle Armi,45.4566123,9.1843124,90,90,0.28
3,EV866XW,Via della Chiusa,45.4587773,9.1846379,130,138,0.25
3,EV866XW,Via Olmetto,45.4601392,9.1863898,90,82,0.21
3,EV866XW,Via Amedei,45.4607018,9.1863452,50,50,0.06
4,EV866XW,"Piazza Sant'Alessandro, 3, 20123 Milano, Italy",45.4607023,9.1863558,50,25,0
4,EV866XW,Via della Palla,45.4612204,9.1864281,90,82,0.06
4,EV866XW,Via Lupetta,45.4617521,9.186537,50,42,0.06
4,EV866XW,Via degli Arcimboldi,45.4620434,9.1874254,90,81,0.08
4,EV866XW,Via dell'Unione,45.4614195,9.1877434,130,133,0.07
4,EV866XW,Piazza Giuseppe Missori,45.460489,9.1882838,90,96,0.11
4,EV866XW,Corso Italia,45.4560254,9.1873985,50,53,0.5
4,EV866XW,Via Santa Sofia,45.4569516,9.1903423,50,48,0.25
Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,AD253NG,"Via Gesù, 6, 20121 Milano, Italy",45.4693857,9.1950161,50,2,0
0,AD253NG,Via della Spiga,45.470363,9.1966091,90,80,0.17
0,AD253NG,Via della Spiga,45.4708146,9.1960759,50,57,0.07
0,AD253NG,Via Santo Spirito,45.4694179,9.1938481,50,55,0.23
0,AD253NG,Via Monte Napoleone,45.4700351,9.1927897,50,55,0.11
0,AD253NG,Via Alessandro Manzoni,45.4723891,9.1953639,50,43,0.33
0,AD253NG,Via Palestro,45.4718413,9.2024356,90,85,0.61
0,AD253NG,Corso Venezia,45.4706215,9.2010583,130,128,0.17
0,AD253NG,Via Gabrio Serbelloni,45.4701835,9.201619,130,123,0.07
0,AD253NG,Via Cappuccini,45.4706187,9.2053914,130,138,0.3
0,AD253NG,Viale Luigi Majno,45.4679042,9.2057157,90,85,0.3
0,AD253NG,Viale Bianca Maria,45.4626628,9.2065323,130,128,0.59
0,AD253NG,Piazza Cinque Giornate,45.461855,9.206676,130,124,0.09
0,AD253NG,Viale Regina Margherita,45.4574338,9.2044867,90,98,0.53
0,AD253NG,Viale Emilio Caldara,45.4524748,9.2018663,50,44,0.59
0,AD253NG,Corso di Porta Romana,45.4604349,9.1885149,50,41,1.37
0,AD253NG,Piazza Giuseppe Missori,45.4611221,9.1883402,50,50,0.08
0,AD253NG,Via Alberico Albricci,45.4606757,9.1908889,50,56,0.2
0,AD253NG,Via Larga,45.4628686,9.1950435,50,48,0.41
0,AD253NG,Via Verziere,45.4629282,9.1954673,50,57,0.03
1,AD253NG,"Via Verziere, 2, 20122 Milano, Italy",45.4629282,9.1954673,50,19,0
1,AD253NG,Via Carlo Giuseppe Merlo,45.4629272,9.1970411,50,41,0.12
1,AD253NG,Corso di Porta Vittoria,45.4623757,9.1979677,50,46,0.1
1,AD253NG,Via Francesco Sforza,45.4632066,9.1987455,90,90,0.11
1,AD253NG,Via Uberto Visconti di Modrone,45.4669948,9.2005457,90,90,0.46
1,AD253NG,Corso Monforte,45.4668071,9.1977978,50,52,0.22
1,AD253NG,Corso Giacomo Matteotti,45.4669519,9.1937582,90,89,0.32
1,AD253NG,Piazza Filippo Meda,45.4667327,9.1928391,50,46,0.08
1,AD253NG,Via S. Paolo,45.4654893,9.1936174,50,53,0.15
1,AD253NG,Via Agnello,45.4661243,9.1916334,50,43,0.2
1,AD253NG,Via Ragazzi del '99,45.4658637,9.1912943,50,47,0.04
2,AD253NG,"Via S. Raffaele, 6, 20121 Milano, Italy",45.4658637,9.1912943,50,29,0
2,AD253NG,Via Agnello,45.4661243,9.1916334,90,91,0.04
2,AD253NG,Via Ulrico Hoepli,45.4666313,9.192872,90,96,0.14
2,AD253NG,Via S. Paolo,45.4667327,9.1928391,90,96,0.01
2,AD253NG,Piazza Filippo Meda,45.4669519,9.1937582,130,135,0.08
2,AD253NG,Corso Giacomo Matteotti,45.466919,9.1951704,90,81,0.11
2,AD253NG,Via S. Pietro All'Orto,45.4678696,9.1948085,130,123,0.11
2,AD253NG,Via Pietro Verri,45.4681748,9.1953271,90,93,0.05
2,AD253NG,Via Sant'Andrea,45.4697956,9.1982061,130,136,0.29
2,AD253NG,Via Senato,45.4722757,9.1952014,130,133,0.36
2,AD253NG,Via Fatebenefratelli,45.4729602,9.1879209,130,129,0.59
2,AD253NG,Via Pontaccio,45.4720908,9.1839051,90,97,0.33
2,AD253NG,Via Tivoli,45.4717748,9.182273,130,135,0.13
2,AD253NG,Foro Buonaparte,45.4684627,9.1825364,90,92,0.41
2,AD253NG,Largo Cairoli,45.4679386,9.1781434,130,128,0.39
2,AD253NG,Piazzale Luigi Cadorna,45.4682641,9.1775069,90,92,0.06
2,AD253NG,Piazzale Luigi Cadorna,45.4679864,9.1767964,50,59,0.09
2,AD253NG,Via Giosuè Carducci,45.4614926,9.1734501,50,58,0.78
2,AD253NG,Via Edmondo de Amicis,45.4587903,9.1778164,50,59,0.46
2,AD253NG,Via Cesare Correnti,45.4601241,9.1810036,50,43,0.29
2,AD253NG,Via Torino,45.4631671,9.1875725,50,48,0.64
2,AD253NG,Via Spadari,45.4636615,9.1869429,50,54,0.07
3,AD253NG,"Via Spadari, 11, 20123 Milano, Italy",45.4636615,9.1869429,50,23,0
3,AD253NG,Via Victor Hugo,45.4640197,9.1865334,50,54,0.05
3,AD253NG,Via Cesare Cantù,45.4644653,9.1871285,50,41,0.07
3,AD253NG,Via Orefici,45.4636062,9.1884997,90,89,0.15
3,AD253NG,Piazza del Duomo,45.4647005,9.1885516,130,123,0.12
3,AD253NG,Via Giuseppe Mengoni,45.4660339,9.1884904,90,88,0.15
3,AD253NG,Via Santa Margherita,45.4669622,9.1893594,130,135,0.12
3,AD253NG,Piazza della Scala,45.4674588,9.1900112,90,87,0.07
3,AD253NG,Via Alessandro Manzoni,45.4697657,9.1924709,90,91,0.32
3,AD253NG,Via Bigli,45.4676971,9.1945357,90,90,0.29
3,AD253NG,Via Pietro Verri,45.4669519,9.1937582,50,45,0.11
3,AD253NG,Piazza Filippo Meda,45.4667327,9.1928391,90,95,0.08
3,AD253NG,Via S. Paolo,45.4654893,9.1936174,90,87,0.15
3,AD253NG,Via Agnello,45.4661243,9.1916334,50,53,0.2
3,AD253NG,Via Ragazzi del '99,45.4658637,9.1912943,50,52,0.04
4,AD253NG,"Via S. Raffaele, 6, 20121 Milano, Italy",45.4658637,9.1912943,50,38,0
4,AD253NG,Via Agnello,45.4661243,9.1916334,90,98,0.04
4,AD253NG,Via Ulrico Hoepli,45.4666313,9.192872,90,80,0.14
4,AD253NG,Via S. Paolo,45.4667327,9.1928391,90,99,0.01
4,AD253NG,Piazza Filippo Meda,45.4669519,9.1937582,90,85,0.08
4,AD253NG,Corso Giacomo Matteotti,45.466919,9.1951704,130,124,0.11
4,AD253NG,Via S. Pietro All'Orto,45.4678696,9.1948085,90,90,0.11
4,AD253NG,Via Pietro Verri,45.4681748,9.1953271,50,56,0.05
4,AD253NG,Via Sant'Andrea,45.4697956,9.1982061,50,59,0.29
4,AD253NG,Via Senato,45.4722757,9.1952014,90,88,0.36
4,AD253NG,Via Fatebenefratelli,45.4729602,9.1879209,90,94,0.59
4,AD253NG,Via Pontaccio,45.4720908,9.1839051,90,91,0.33
4,AD253NG,Via Tivoli,45.4717748,9.182273,130,138,0.13
4,AD253NG,Foro Buonaparte,45.4684627,9.1825364,130,136,0.41
4,AD253NG,Largo Cairoli,45.4679386,9.1781434,130,123,0.39
4,AD253NG,Piazzale Luigi Cadorna,45.4682641,9.1775069,90,88,0.06
4,AD253NG,Piazzale Luigi Cadorna,45.4679864,9.1767964,130,132,0.09
4,AD253NG,Via Giosuè Carducci,45.4614926,9.1734501,90,81,0.78
4,AD253NG,Via Edmondo de Amicis,45.4587903,9.1778164,50,43,0.46
4,AD253NG,Via Cesare Correnti,45.4601241,9.1810036,90,82,0.29
4,AD253NG,Via Torino,45.4631671,9.1875725,50,50,0.64
4,AD253NG,Via Spadari,45.4635764,9.1870511,50,58,0.06
Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,CJ185UQ,"Galleria del Corso, 3, 20122 Milano, Italy",45.4643258,9.1955017,50,25,0
0,CJ185UQ,Corso Europa,45.4630655,9.194874,90,84,0.19
0,CJ185UQ,Piazza Fontana,45.4629669,9.1949855,50,55,0.01
0,CJ185UQ,Via Verziere,45.4629272,9.1970411,90,82,0.17
0,CJ185UQ,Corso di Porta Vittoria,45.4623757,9.1979677,90,98,0.1
0,CJ185UQ,Via Francesco Sforza,45.4632066,9.1987455,50,43,0.11
0,CJ185UQ,Via Uberto Visconti di Modrone,45.4669948,9.2005457,90,91,0.46
0,CJ185UQ,Corso Monforte,45.4668071,9.1977978,90,96,0.22
0,CJ185UQ,Corso Giacomo Matteotti,45.466919,9.1951704,130,132,0.2
0,CJ185UQ,Via S. Pietro All'Orto,45.4678696,9.1948085,90,89,0.11
0,CJ185UQ,Via Pietro Verri,45.4681748,9.1953271,90,92,0.05
0,CJ185UQ,Via Monte Napoleone,45.4690022,9.1943926,50,58,0.12
0,CJ185UQ,Via Gesù,45.4693857,9.1950161,50,59,0.07
1,CJ185UQ,"Via Gesù, 6, 20121 Milano, Italy",45.4693857,9.1950161,50,1,0
1,CJ185UQ,Via della Spiga,45.470363,9.1966091,90,80,0.17
1,CJ185UQ,Via della Spiga,45.4708146,9.1960759,90,97,0.07
1,CJ185UQ,Via Santo Spirito,45.4694179,9.1938481,90,83,0.23
1,CJ185UQ,Via Monte Napoleone,45.4700351,9.1927897,130,126,0.11
1,CJ185UQ,Via Alessandro Manzoni,45.4723891,9.1953639,130,127,0.33
1,CJ185UQ,Via Palestro,45.4718413,9.2024356,130,123,0.61
1,CJ185UQ,Corso Venezia,45.4706215,9.2010583,130,134,0.17
1,CJ185UQ,Via Gabrio Serbelloni,45.4701835,9.201619,130,130,0.07
1,CJ185UQ,Via Cappuccini,45.4706187,9.2053914,130,130,0.3
1,CJ185UQ,Viale Luigi Majno,45.4679042,9.2057157,130,138,0.3
1,CJ185UQ,Viale Bianca Maria,45.4626628,9.2065323,130,121,0.59
1,CJ185UQ,Piazza Cinque Giornate,45.461855,9.206676,90,95,0.09
1,CJ185UQ,Viale Regina Margherita,45.4574338,9.2044867,50,55,0.53
1,CJ185UQ,Viale Emilio Caldara,45.4524748,9.2018663,50,46,0.59
1,CJ185UQ,Corso di Porta Romana,45.4604349,9.1885149,50,49,1.37
1,CJ185UQ,Piazza Giuseppe Missori,45.4611221,9.1883402,50,51,0.08
1,CJ185UQ,Via Alberico Albricci,45.4606757,9.1908889,50,42,0.2
1,CJ185UQ,Via Larga,45.4628686,9.1950435,90,84,0.41
1,CJ185UQ,Via Verziere,45.4627548,9.1973855,50,57,0.19
1,CJ185UQ,Via della Signora,45.4617828,9.1965689,50,57,0.13
2,CJ185UQ,"Via della Signora, 20122 Milano, Italy",45.4617828,9.1965689,50,0,0
2,CJ185UQ,Via Laghetto,45.4612665,9.1958396,90,87,0.08
2,CJ185UQ,Via Laghetto,45.4608092,9.1964658,90,81,0.07
2,CJ185UQ,Via Francesco Sforza,45.4623757,9.1979677,130,130,0.21
2,CJ185UQ,Corso di Porta Vittoria,45.4622635,9.2032236,130,126,0.41
2,CJ185UQ,Via Podgora,45.4610964,9.2034608,130,138,0.13
2,CJ185UQ,Via Enrico Besana,45.4600177,9.2063958,130,134,0.26
2,CJ185UQ,Viale Regina Margherita,45.4574338,9.2044867,130,120,0.32
2,CJ185UQ,Viale Emilio Caldara,45.4524748,9.2018663,130,126,0.59
2,CJ185UQ,Corso di Porta Romana,45.4585082,9.1918751,130,138,1.03
2,CJ185UQ,Via Lentasio,45.4575097,9.1900583,90,98,0.19
2,CJ185UQ,Via Sant'Eufemia,45.4574924,9.189962,50,52,0.01
3,CJ185UQ,"Via Sant'Eufemia, 2, 20122 Milano, Italy",45.4574924,9.189962,50,20,0
3,CJ185UQ,Corso Italia,45.4573991,9.187553,90,94,0.19
3,CJ185UQ,Corso Italia,45.4560254,9.1873985,130,125,0.15
3,CJ185UQ,Via Santa Sofia,45.4576026,9.193402,130,131,0.51
3,CJ185UQ,Via Francesco Sforza,45.4632066,9.1987455,90,81,0.75
3,CJ185UQ,Via Uberto Visconti di Modrone,45.4669948,9.2005457,90,93,0.46
3,CJ185UQ,Corso Monforte,45.4668071,9.1977978,50,56,0.22
3,CJ185UQ,Corso Giacomo Matteotti,45.466919,9.1951704,90,94,0.2
3,CJ185UQ,Via S. Pietro All'Orto,45.4678696,9.1948085,50,49,0.11
3,CJ185UQ,Via Pietro Verri,45.4681748,9.1953271,90,96,0.05
3,CJ185UQ,Via Monte Napoleone,45.4690022,9.1943926,50,59,0.12
3,CJ185UQ,Via Gesù,45.4693857,9.1950161,50,50,0.07
4,CJ185UQ,"Via Gesù, 6, 20121 Milano, Italy",45.4693857,9.1950161,50,24,0
4,CJ185UQ,Via della Spiga,45.470363,9.1966091,90,82,0.17
4,CJ185UQ,Via della Spiga,45.4708146,9.1960759,50,41,0.07
4,CJ185UQ,Via Santo Spirito,45.4694179,9.1938481,90,85,0.23
4,CJ185UQ,Via Monte Napoleone,45.4700351,9.1927897,130,138,0.11
4,CJ185UQ,Via Alessandro Manzoni,45.4723891,9.1953639,130,128,0.33
4,CJ185UQ,Via Palestro,45.4718413,9.2024356,90,85,0.61
4,CJ185UQ,Corso Venezia,45.4683513,9.1988528,50,40,0.48
Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,BO452JX,"Via Sant'Eufemia, 2, 20122 Milano, Italy",45.4574924,9.189962,50,30,0
0,BO452JX,Corso Italia,45.4573991,9.187553,50,59,0.19
0,BO452JX,Corso Italia,45.4560254,9.1873985,50,54,0.15
0,BO452JX,Via Santa Sofia,45.4576026,9.193402,50,48,0.51
0,BO452JX,Via Francesco Sforza,45.4632066,9.1987455,90,99,0.75
0,BO452JX,Via Uberto Visconti di Modrone,45.4669948,9.2005457,130,120,0.46
0,BO452JX,Corso Monforte,45.4668071,9.1977978,90,96,0.22
0,BO452JX,Corso Giacomo Matteotti,45.466919,9.1951704,130,129,0.2
0,BO452JX,Via S. Pietro All'Orto,45.4678696,9.1948085,130,135,0.11
0,BO452JX,Via Pietro Verri,45.4681748,9.1953271,130,129,0.05
0,BO452JX,Via Monte Napoleone,45.4690022,9.1943926,90,86,0.12
0,BO452JX,Via Gesù,45.4693857,9.1950161,50,45,0.07
Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,Targa,"Via Verziere, 2, 20122 Milano, Italy",45.4629282,9.1954673,50,45,0
0,Targa,Via Carlo Giuseppe Merlo,45.4629272,9.1970411,50,55,0.12
0,Targa,Corso di Porta Vittoria,45.4623757,9.1979677,90,83,0.1
0,Targa,Via Francesco Sforza,45.4632066,9.1987455,130,124,0.11
0,Targa,Via Uberto Visconti di Modrone,45.4669948,9.2005457,130,134,0.46
0,Targa,Via S. Damiano,45.4687976,9.1992396,90,88,0.23
0,Targa,Via Senato,45.4722757,9.1952014,90,82,0.5
0,Targa,Via Fatebenefratelli,45.4729602,9.1879209,90,96,0.59
0,Targa,Via Pontaccio,45.4720908,9.1839051,130,128,0.33
0,Targa,Via Mercato,45.4701887,9.1848271,90,91,0.23
0,Targa,Via Ponte Vetero,45.4701084,9.1848743,50,54,0.01
1,Targa,"Via Ponte Vetero, 21, 20121 Milano, Italy",45.4701084,9.1848743,50,15,0
1,Targa,Via Cusani,45.4689505,9.1853539,50,48,0.13
1,Targa,Via dell'Orso,45.4691786,9.1882506,50,47,0.23
1,Targa,Via Giuseppe Verdi,45.4674588,9.1900112,90,95,0.24
1,Targa,Via Alessandro Manzoni,45.4697657,9.1924709,50,48,0.32
1,Targa,Via Bigli,45.4676971,9.1945357,90,84,0.29
1,Targa,Via Pietro Verri,45.4669519,9.1937582,50,42,0.11
1,Targa,Piazza Filippo Meda,45.4669161,9.193467,50,40,0.02
2,Targa,"Corso Giacomo Matteotti, 4, 20121 Milano, Italy",45.4669161,9.193467,50,3,0
2,Targa,Via Pietro Verri,45.4669519,9.1937582,90,89,0.02
2,Targa,Corso Giacomo Matteotti,45.4668071,9.1977978,50,45,0.32
2,Targa,Corso Venezia,45.4706215,9.2010583,90,89,0.5
2,Targa,Via Gabrio Serbelloni,45.4701835,9.201619,90,86,0.07
2,Targa,Via Cappuccini,45.4706187,9.2053914,50,46,0.3
2,Targa,Viale Luigi Majno,45.4679042,9.2057157,50,52,0.3
2,Targa,Viale Bianca Maria,45.4626628,9.2065323,50,47,0.59
2,Targa,Piazza Cinque Giornate,45.461855,9.206676,90,97,0.09
2,Targa,Viale Regina Margherita,45.4574338,9.2044867,50,47,0.53
2,Targa,Viale Emilio Caldara,45.4524748,9.2018663,50,42,0.59
2,Targa,Corso di Porta Romana,45.4585082,9.1918751,50,47,1.03
2,Targa,Via Lentasio,45.4580534,9.1912833,50,52,0.07
3,Targa,"Via Lentasio, 3, 20122 Milano, Italy",45.4580534,9.1912833,50,9,0
3,Targa,Via S. Senatore,45.4575097,9.1900583,50,50,0.12
3,Targa,Via Sant'Eufemia,45.4573991,9.187553,50,40,0.2
3,Targa,Corso Italia,45.4560254,9.1873985,90,94,0.15
3,Targa,Via Santa Sofia,45.4576026,9.193402,90,98,0.51
3,Targa,Via Francesco Sforza,45.4632066,9.1987455,90,93,0.75
3,Targa,Largo Augusto,45.4631785,9.1971317,90,93,0.15
3,Targa,Via Verziere,45.4629669,9.1949855,50,42,0.17
3,Targa,Via Larga,45.4621546,9.193161,50,54,0.17
4,Targa,"Via Larga, 8, 20122 Milano, Italy",45.4621546,9.193161,50,32,0
4,Targa,Via Palazzo Reale,45.4607712,9.1909982,90,89,0.23
4,Targa,Via Alberico Albricci,45.4605652,9.1908427,50,54,0.03
4,Targa,Piazza Velasca,45.4597857,9.1897773,50,46,0.12
4,Targa,Corso di Porta Romana,45.4585082,9.1918751,50,47,0.22
4,Targa,Via Lentasio,45.4575097,9.1900583,90,82,0.19
4,Targa,Via Sant'Eufemia,45.4573991,9.187553,50,43,0.2
4,Targa,Corso Italia,45.4560254,9.1873985,50,40,0.15
4,Targa,Via Santa Sofia,45.4569516,9.1903423,50,42,0.25
Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,EE561UQ,"Via Manfredo Camperio, 12, 20123 Milano, Italy",45.4670663,9.1828814,50,22,0
0,EE561UQ,Via Giorgio Giulini,45.4658439,9.1836584,50,43,0.15
0,EE561UQ,Via Meravigli,45.4656605,9.1804013,90,83,0.26
0,EE561UQ,Corso Magenta,45.4659213,9.1756616,130,127,0.38
0,EE561UQ,Via Giosuè Carducci,45.4678776,9.1768556,90,90,0.24
0,EE561UQ,Piazzale Luigi Cadorna,45.4679104,9.1773343,130,131,0.04
0,EE561UQ,Piazzale Luigi Cadorna,45.4682641,9.1775069,130,128,0.05
0,EE561UQ,Piazzale Luigi Cadorna,45.4679864,9.1767964,90,93,0.09
0,EE561UQ,Via Giosuè Carducci,45.4614926,9.1734501,90,84,0.78
0,EE561UQ,Via Edmondo de Amicis,45.4573868,9.1809168,90,88,0.74
0,EE561UQ,Via Molino delle Armi,45.4560254,9.1873985,50,55,0.53
0,EE561UQ,Via Santa Sofia,45.4569516,9.1903423,50,56,0.25
1,EE561UQ,"Via Santa Sofia, 20122 Milano, Italy",45.4569516,9.1903423,50,17,0
1,EE561UQ,Via Santa Sofia,45.4573489,9.1925222,50,50,0.18
2,EE561UQ,"Via S. Calimero, 9, 20122 Milano, Italy",45.4573588,9.1925813,50,13,0
2,EE561UQ,Via S. Calimero,45.4576026,9.193402,90,82,0.07
2,EE561UQ,Corso di Porta Romana,45.4604349,9.1885149,130,136,0.49
2,EE561UQ,Piazza Giuseppe Missori,45.4611221,9.1883402,90,86,0.08
2,EE561UQ,Via Alberico Albricci,45.4606757,9.1908889,90,81,0.2
2,EE561UQ,Via Larga,45.4628686,9.1950435,130,133,0.41
2,EE561UQ,Via Verziere,45.4629272,9.1970411,90,97,0.16
2,EE561UQ,Largo Augusto,45.4631924,9.1976719,50,47,0.06
3,EE561UQ,"Largo Augusto, 10, 20122 Milano, Italy",45.4631924,9.1976719,50,49,0
3,EE561UQ,Largo Augusto,45.4634153,9.1979222,50,43,0.03
3,EE561UQ,Largo Augusto,45.4631785,9.1971317,50,42,0.09
3,EE561UQ,Largo Augusto,45.4623757,9.1979677,90,90,0.12
3,EE561UQ,Via Francesco Sforza,45.4632066,9.1987455,50,45,0.11
3,EE561UQ,Via Uberto Visconti di Modrone,45.4669948,9.2005457,50,47,0.46
3,EE561UQ,Via S. Damiano,45.4687976,9.1992396,90,80,0.23
3,EE561UQ,Via Senato,45.4722757,9.1952014,130,137,0.5
3,EE561UQ,Via Fatebenefratelli,45.4729602,9.1879209,90,90,0.59
3,EE561UQ,Via Pontaccio,45.4720908,9.1839051,50,50,0.33
3,EE561UQ,Via Tivoli,45.4717748,9.182273,50,42,0.13
3,EE561UQ,Foro Buonaparte,45.4684627,9.1825364,90,86,0.41
3,EE561UQ,Largo Cairoli,45.4679386,9.1781434,90,89,0.39
3,EE561UQ,Piazzale Luigi Cadorna,45.4682641,9.1775069,50,56,0.06
3,EE561UQ,Piazzale Luigi Cadorna,45.4679864,9.1767964,50,40,0.09
3,EE561UQ,Via Giosuè Carducci,45.4659213,9.1756616,90,81,0.25
3,EE561UQ,Corso Magenta,45.4659409,9.1775947,50,53,0.15
3,EE561UQ,Corso Magenta,45.4656351,9.1806047,90,90,0.24
3,EE561UQ,Via Santa Maria alla Porta,45.4649551,9.1817299,50,59,0.12
3,EE561UQ,Via Borromei,45.463608,9.1822479,90,81,0.16
3,EE561UQ,Piazza Borromeo,45.4633186,9.1831021,130,125,0.1
3,EE561UQ,Via Santa Maria Podone,45.4635676,9.1838367,90,80,0.07
3,EE561UQ,Via Bocchetto,45.4641318,9.1845354,130,138,0.08
3,EE561UQ,Via Moneta,45.4636607,9.1854812,130,127,0.09
3,EE561UQ,Via dell'Ambrosiana,45.4629881,9.1846877,130,122,0.1
3,EE561UQ,Via Zecca Vecchia,45.4625386,9.1844747,130,134,0.05
3,EE561UQ,Via Fosse Ardeatine,45.4624357,9.1853463,130,134,0.07
3,EE561UQ,Piazza S. Sepolcro,45.4628651,9.1855118,90,83,0.05
3,EE561UQ,Via Cardinal Federico,45.4628813,9.185535,50,40,0.0
4,EE561UQ,"Via Cardinal Federico, 7, 20123 Milano, Italy",45.4628813,9.185535,50,6,0
4,EE561UQ,Via delle Asole,45.4631899,9.1859768,90,98,0.05
4,EE561UQ,Via delle Asole,45.4625928,9.1868609,130,127,0.1
4,EE561UQ,Via Torino,45.4602448,9.1813183,90,90,0.53
4,EE561UQ,Via Cesare Correnti,45.459162,9.1784246,50,42,0.26
4,EE561UQ,Via Caminadella,45.4595867,9.1776612,90,84,0.09
4,EE561UQ,Via Orazio,45.4604294,9.1776322,90,93,0.1
4,EE561UQ,Via Lanzone,45.4604162,9.1778269,90,81,0.01
4,EE561UQ,Via S. Pio V,45.4617981,9.1782533,130,127,0.18
4,EE561UQ,Via Lodovico Necchi,45.4631768,9.1770762,90,93,0.19
4,EE561UQ,Via Santa Valeria,45.4638216,9.1784064,90,84,0.13
4,EE561UQ,Via Nirone,45.465764,9.178188,90,99,0.22
4,EE561UQ,Corso Magenta,45.4656605,9.1804013,130,124,0.17
4,EE561UQ,Via S. Giovanni sul Muro,45.4667863,9.1813366,90,85,0.14
4,EE561UQ,Vicolo S. Giovanni Sul Muro,45.4664263,9.182204,130,125,0.09
4,EE561UQ,Via Porlezza,45.467221,9.1827853,90,89,0.11
4,EE561UQ,Via Manfredo Camperio,45.4670663,9.1828814,50,46,0.02
Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,DQ070IG,"Via S. Raffaele, 6, 20121 Milano, Italy",45.4658637,9.1912943,50,40,0
0,DQ070IG,Via Agnello,45.4661243,9.1916334,50,51,0.04
0,DQ070IG,Via Ulrico Hoepli,45.4666313,9.192872,50,57,0.14
0,DQ070IG,Via S. Paolo,45.4667327,9.1928391,90,93,0.01
0,DQ070IG,Piazza Filippo Meda,45.4669519,9.1937582,50,59,0.08
0,DQ070IG,Corso Giacomo Matteotti,45.4668071,9.1977978,50,49,0.32
0,DQ070IG,Corso Venezia,45.4706215,9.2010583,90,86,0.5
0,DQ070IG,Via Gabrio Serbelloni,45.4701835,9.201619,50,53,0.07
0,DQ070IG,Via Cappuccini,45.4706187,9.2053914,50,40,0.3
0,DQ070IG,Viale Luigi Majno,45.4679042,9.2057157,90,91,0.3
0,DQ070IG,Viale Bianca Maria,45.4626628,9.2065323,50,53,0.59
0,DQ070IG,Piazza Cinque Giornate,45.461855,9.206676,90,89,0.09
0,DQ070IG,Viale Regina Margherita,45.4574338,9.2044867,50,46,0.53
0,DQ070IG,Viale Emilio Caldara,45.4524748,9.2018663,90,91,0.59
0,DQ070IG,Corso di Porta Romana,45.4585082,9.1918751,50,49,1.03
0,DQ070IG,Via Lentasio,45.4575097,9.1900583,90,92,0.19
0,DQ070IG,Via Sant'Eufemia,45.4573991,9.187553,130,124,0.2
0,DQ070IG,Corso Italia,45.4560254,9.1873985,90,90,0.15
0,DQ070IG,Via Santa Sofia,45.4569516,9.1903423,50,48,0.25
1,DQ070IG,"Via Santa Sofia, 20122 Milano, Italy",45.4569516,9.1903423,50,6,0
1,DQ070IG,Via S. Calimero,45.4576026,9.193402,50,53,0.25
1,DQ070IG,Via Francesco Sforza,45.4632066,9.1987455,90,96,0.75
1,DQ070IG,Via Uberto Visconti di Modrone,45.4669948,9.2005457,90,83,0.46
1,DQ070IG,Via S. Damiano,45.4687976,9.1992396,50,47,0.23
1,DQ070IG,Corso Venezia,45.467718,9.1983271,50,53,0.14
2,DQ070IG,"Corso Venezia, 11, 20121 Milano, Italy",45.467718,9.1983271,50,4,0
2,DQ070IG,Via della Spiga,45.4706215,9.2010583,50,56,0.39
