Id_Itinerario,Data_It,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
5,2001/06/21,AJ146BW,Piazzale Luigi Cadorna,45.4682641,9.1775069,130,120,0.06
5,2001/06/21,AJ146BW,Piazzale Luigi Cadorna,45.4679864,9.1767964,90,90,0.09
5,2001/06/21,AJ146BW,Via Giosuè Carducci,45.4614926,9.1734501,130,120,0.78
5,2001/06/21,AJ146BW,Via Edmondo de Amicis,45.4587903,9.1778164,130,124,0.46
5,2001/06/21,AJ146BW,Via Cesare Correnti,45.4601241,9.1810036,90,88,0.29
5,2001/06/21,AJ146BW,Via Torino,45.4631671,9.1875725,50,51,0.64
5,2001/06/21,AJ146BW,Via Spadari,45.4636615,9.1869429,50,49,0.07
6,2001/07/01,AJ146BW,"Via Spadari, 11, 20123 Milano, Italy",45.4636615,9.1869429,50,41,0
6,2001/07/01,AJ146BW,Via Victor Hugo,45.4640197,9.1865334,90,98,0.05
6,2001/07/01,AJ146BW,Via Armorari,45.4646376,9.1854203,130,134,0.11
6,2001/07/01,AJ146BW,Piazza Tommaso Edison,45.4644039,9.1843882,90,89,0.09
6,2001/07/01,AJ146BW,Via della Posta,45.4642194,9.1831201,90,87,0.1
6,2001/07/01,AJ146BW,Via Santa Maria Fulcorina,45.4649551,9.1817299,130,130,0.14
6,2001/07/01,AJ146BW,Via Santa Maria alla Porta,45.4656351,9.1806047,90,84,0.12
6,2001/07/01,AJ146BW,Corso Magenta,45.4659213,9.1756616,130,128,0.39
6,2001/07/01,AJ146BW,Via Giosuè Carducci,45.4678776,9.1768556,90,84,0.24
6,2001/07/01,AJ146BW,Piazzale Luigi Cadorna,45.4679104,9.1773343,90,80,0.04
6,2001/07/01,AJ146BW,Foro Buonaparte,45.4675974,9.1789339,130,121,0.13
6,2001/07/01,AJ146BW,Largo Cairoli,45.4679445,9.1820176,130,121,0.25
6,2001/07/01,AJ146BW,Largo Cairoli,45.4685713,9.1826402,90,95,0.12
6,2001/07/01,AJ146BW,Via Cusani,45.4686852,9.1837954,50,57,0.09
7,2001/07/12,AJ146BW,"Via Cusani, 9, 20121 Milano, Italy",45.4686852,9.1837954,50,13,0
7,2001/07/12,AJ146BW,Via Rovello,45.4689505,9.1853539,50,45,0.13
7,2001/07/12,AJ146BW,Via dell'Orso,45.4691786,9.1882506,50,45,0.23
7,2001/07/12,AJ146BW,Via Giuseppe Verdi,45.4674588,9.1900112,50,46,0.24
7,2001/07/12,AJ146BW,Via Alessandro Manzoni,45.4697657,9.1924709,50,46,0.32
7,2001/07/12,AJ146BW,Via Bigli,45.4676971,9.1945357,50,40,0.29
7,2001/07/12,AJ146BW,Via Pietro Verri,45.4669519,9.1937582,50,40,0.11
7,2001/07/12,AJ146BW,Corso Giacomo Matteotti,45.4668949,9.1957932,50,40,0.16
8,2001/07/16,AJ146BW,"Corso Giacomo Matteotti, 7, 20121 Milano, Italy",45.4668949,9.1957932,50,43,0
8,2001/07/16,AJ146BW,Corso Giacomo Matteotti,45.4668071,9.1977978,50,55,0.16
8,2001/07/16,AJ146BW,Corso Venezia,45.4687976,9.1992396,50,46,0.25
8,2001/07/16,AJ146BW,Via Senato,45.4722757,9.1952014,50,44,0.5
8,2001/07/16,AJ146BW,Via Fatebenefratelli,45.4729602,9.1879209,50,59,0.59
8,2001/07/16,AJ146BW,Via Pontaccio,45.4720908,9.1839051,50,55,0.33
8,2001/07/16,AJ146BW,Via Mercato,45.4701887,9.1848271,50,41,0.23
8,2001/07/16,AJ146BW,Via Ponte Vetero,45.4701084,9.1848743,50,56,0.01
9,2001/07/22,AJ146BW,"Via Ponte Vetero, 21, 20121 Milano, Italy",45.4701084,9.1848743,50,31,0
9,2001/07/22,AJ146BW,Piazza del Carmine,45.4701887,9.1848271,50,40,0.01
9,2001/07/22,AJ146BW,Via Mercato,45.4720908,9.1839051,50,52,0.23
9,2001/07/22,AJ146BW,Via Tivoli,45.4717748,9.182273,50,55,0.13
9,2001/07/22,AJ146BW,Foro Buonaparte,45.4684627,9.1825364,90,89,0.41
9,2001/07/22,AJ146BW,Largo Cairoli,45.4679386,9.1781434,90,97,0.39
9,2001/07/22,AJ146BW,Piazzale Luigi Cadorna,45.4682641,9.1775069,50,57,0.06
9,2001/07/22,AJ146BW,Piazzale Luigi Cadorna,45.4679864,9.1767964,50,58,0.09
9,2001/07/22,AJ146BW,Via Giosuè Carducci,45.4614926,9.1734501,90,80,0.78
9,2001/07/22,AJ146BW,Via Edmondo de Amicis,45.4587903,9.1778164,130,137,0.46
9,2001/07/22,AJ146BW,Via Cesare Correnti,45.4601241,9.1810036,90,99,0.29
9,2001/07/22,AJ146BW,Via Torino,45.4631671,9.1875725,50,41,0.64
9,2001/07/22,AJ146BW,Via Spadari,45.4635764,9.1870511,50,47,0.06
0,2015/01/30,DV134TT,"Corso Europa, 9, 20122 Milano, Italy",45.4641662,9.196308,50,49,0
0,2015/01/30,DV134TT,Via Felice Cavallotti,45.463969,9.1961198,90,89,0.03
0,2015/01/30,DV134TT,Via Felice Cavallotti,45.4631785,9.1971317,130,125,0.16
0,2015/01/30,DV134TT,Largo Augusto,45.4623757,9.1979677,130,121,0.12
0,2015/01/30,DV134TT,Via Francesco Sforza,45.4632066,9.1987455,130,124,0.11
0,2015/01/30,DV134TT,Via Uberto Visconti di Modrone,45.4669948,9.2005457,130,129,0.46
0,2015/01/30,DV134TT,Via S. Damiano,45.4687976,9.1992396,90,83,0.23
0,2015/01/30,DV134TT,Via Senato,45.4722757,9.1952014,90,89,0.5
0,2015/01/30,DV134TT,Via Fatebenefratelli,45.4729602,9.1879209,90,99,0.59
0,2015/01/30,DV134TT,Via Pontaccio,45.4720908,9.1839051,130,135,0.33
0,2015/01/30,DV134TT,Via Mercato,45.4701887,9.1848271,130,123,0.23
0,2015/01/30,DV134TT,Via Ponte Vetero,45.4689505,9.1853539,90,90,0.14
0,2015/01/30,DV134TT,Via dell'Orso,45.4690786,9.186877,50,57,0.12
1,2015/02/04,DV134TT,"Via dell'Orso, 7, 20121 Milano, Italy",45.4690786,9.186877,50,30,0
1,2015/02/04,DV134TT,Via dell'Orso,45.4690786,9.186877,50,47,0.0
2,2015/02/13,DV134TT,"Via dell'Orso, 7, 20121 Milano, Italy",45.4690786,9.186877,50,19,0
2,2015/02/13,DV134TT,Via Ciovasso,45.4691786,9.1882506,50,56,0.11
2,2015/02/13,DV134TT,Via Giuseppe Verdi,45.4674588,9.1900112,50,47,0.24
2,2015/02/13,DV134TT,Via Alessandro Manzoni,45.4697657,9.1924709,50,58,0.32
2,2015/02/13,DV134TT,Via Bigli,45.4676971,9.1945357,50,43,0.29
2,2015/02/13,DV134TT,Via Pietro Verri,45.4669519,9.1937582,50,47,0.11
2,2015/02/13,DV134TT,Piazza Filippo Meda,45.4667327,9.1928391,90,94,0.08
2,2015/02/13,DV134TT,Via S. Paolo,45.4654893,9.1936174,50,59,0.15
2,2015/02/13,DV134TT,Via Agnello,45.4657967,9.192143,50,49,0.14
3,2015/02/19,DV134TT,"Via Santa Radegonda, 5, 20121 Milano, Italy",45.4657967,9.192143,50,28,0
3,2015/02/19,DV134TT,Via Ulrico Hoepli,45.4659223,9.1919478,90,96,0.02
3,2015/02/19,DV134TT,Via Ulrico Hoepli,45.4666313,9.192872,50,42,0.11
3,2015/02/19,DV134TT,Via S. Paolo,45.4667327,9.1928391,90,89,0.01
3,2015/02/19,DV134TT,Piazza Filippo Meda,45.4669519,9.1937582,50,52,0.08
3,2015/02/19,DV134TT,Corso Giacomo Matteotti,45.4668071,9.1977978,90,99,0.32
3,2015/02/19,DV134TT,Corso Venezia,45.4706215,9.2010583,130,138,0.5
3,2015/02/19,DV134TT,Via Gabrio Serbelloni,45.4690904,9.2021458,90,99,0.19
3,2015/02/19,DV134TT,Via Mozart,45.4693869,9.2039449,50,54,0.14
3,2015/02/19,DV134TT,Via Vivaio,45.4675633,9.2045413,50,56,0.21
3,2015/02/19,DV134TT,Corso Monforte,45.4667857,9.1990612,90,85,0.44
3,2015/02/19,DV134TT,Via Cino del Duca,45.4657696,9.199331,50,49,0.12
3,2015/02/19,DV134TT,Via Borgogna,45.46581,9.1985004,50,56,0.07
3,2015/02/19,DV134TT,Largo Arturo Toscanini,45.4658486,9.1976273,50,48,0.07
3,2015/02/19,DV134TT,Corso Europa,45.4636145,9.1958035,90,88,0.29
3,2015/02/19,DV134TT,Largo dei Bersaglieri,45.4630655,9.194874,50,44,0.1
3,2015/02/19,DV134TT,Piazza Fontana,45.4635019,9.1941136,90,99,0.08
3,2015/02/19,DV134TT,Piazza Fontana,45.4634792,9.1936331,50,46,0.05
3,2015/02/19,DV134TT,Piazza Fontana,45.4639437,9.193596,50,53,0.05
4,2015/02/25,DV134TT,"Piazza Fontana, 3, 20122 Milano, Italy",45.4639437,9.193596,50,28,0
4,2015/02/25,DV134TT,Via dell'Arcivescovado,45.4634792,9.1936331,90,97,0.05
4,2015/02/25,DV134TT,Via S. Clemente,45.4625308,9.1938721,90,89,0.11
4,2015/02/25,DV134TT,Via Larga,45.4607712,9.1909982,90,99,0.3
4,2015/02/25,DV134TT,Via Alberico Albricci,45.4605652,9.1908427,50,55,0.03
4,2015/02/25,DV134TT,Piazza Velasca,45.4597857,9.1897773,90,80,0.12
4,2015/02/25,DV134TT,Corso di Porta Romana,45.4576026,9.193402,50,48,0.37
4,2015/02/25,DV134TT,Via Francesco Sforza,45.4632066,9.1987455,50,42,0.75
4,2015/02/25,DV134TT,Via Uberto Visconti di Modrone,45.4669948,9.2005457,90,99,0.46
4,2015/02/25,DV134TT,Via S. Damiano,45.4687976,9.1992396,90,97,0.23
4,2015/02/25,DV134TT,Via Senato,45.4722757,9.1952014,130,132,0.5
4,2015/02/25,DV134TT,Via Fatebenefratelli,45.4729602,9.1879209,90,90,0.59
4,2015/02/25,DV134TT,Via Pontaccio,45.4720908,9.1839051,90,89,0.33
4,2015/02/25,DV134TT,Via Tivoli,45.4717748,9.182273,50,41,0.13
4,2015/02/25,DV134TT,Foro Buonaparte,45.4685713,9.1826402,50,48,0.39
4,2015/02/25,DV134TT,Via Cusani,45.4686852,9.1837954,50,59,0.09
5,2015/03/06,DV134TT,"Via Cusani, 9, 20121 Milano, Italy",45.4686852,9.1837954,50,42,0
5,2015/03/06,DV134TT,Via Rovello,45.4689505,9.1853539,50,50,0.13
5,2015/03/06,DV134TT,Via Ponte Vetero,45.4701084,9.1848743,50,53,0.13
6,2015/03/16,DV134TT,"Via Ponte Vetero, 21, 20121 Milano, Italy",45.4701084,9.1848743,50,1,0
6,2015/03/16,DV134TT,Piazza del Carmine,45.4701887,9.1848271,50,47,0.01
6,2015/03/16,DV134TT,Via Mercato,45.4720908,9.1839051,90,80,0.23
6,2015/03/16,DV134TT,Via Tivoli,45.4717748,9.182273,90,87,0.13
6,2015/03/16,DV134TT,Foro Buonaparte,45.4685713,9.1826402,50,42,0.39
6,2015/03/16,DV134TT,Via Cusani,45.4686852,9.1837954,50,47,0.09
7,2015/03/25,DV134TT,"Via Cusani, 9, 20121 Milano, Italy",45.4686852,9.1837954,50,2,0
7,2015/03/25,DV134TT,Via Rovello,45.4689505,9.1853539,90,83,0.13
7,2015/03/25,DV134TT,Via dell'Orso,45.4691786,9.1882506,50,52,0.23
7,2015/03/25,DV134TT,Via Giuseppe Verdi,45.4674588,9.1900112,50,46,0.24
7,2015/03/25,DV134TT,Via Alessandro Manzoni,45.4697657,9.1924709,90,95,0.32
7,2015/03/25,DV134TT,Via Bigli,45.4676971,9.1945357,50,47,0.29
7,2015/03/25,DV134TT,Via Pietro Verri,45.4669519,9.1937582,50,40,0.11
7,2015/03/25,DV134TT,Piazza Filippo Meda,45.4669161,9.193467,50,46,0.02
8,2015/04/05,DV134TT,"Corso Giacomo Matteotti, 4, 20121 Milano, Italy",45.4669161,9.193467,50,41,0
8,2015/04/05,DV134TT,Via Adalberto Catena,45.4667327,9.1928391,50,47,0.05
8,2015/04/05,DV134TT,Via S. Paolo,45.4654893,9.1936174,50,42,0.15
8,2015/04/05,DV134TT,Via Agnello,45.4661243,9.1916334,50,56,0.2
8,2015/04/05,DV134TT,Via Ragazzi del '99,45.4658637,9.1912943,50,41,0.04
9,2015/04/07,DV134TT,"Via S. Raffaele, 6, 20121 Milano, Italy",45.4658637,9.1912943,50,8,0
9,2015/04/07,DV134TT,Via Agnello,45.4661243,9.1916334,50,43,0.04
9,2015/04/07,DV134TT,Via Ulrico Hoepli,45.4666313,9.192872,50,55,0.14
9,2015/04/07,DV134TT,Via S. Paolo,45.4667327,9.1928391,50,52,0.01
9,2015/04/07,DV134TT,Piazza Filippo Meda,45.4669519,9.1937582,90,84,0.08
9,2015/04/07,DV134TT,Corso Giacomo Matteotti,45.466919,9.1951704,130,127,0.11
9,2015/04/07,DV134TT,Via S. Pietro All'Orto,45.4678696,9.1948085,130,129,0.11
9,2015/04/07,DV134TT,Via Pietro Verri,45.4681748,9.1953271,130,124,0.05
9,2015/04/07,DV134TT,Via Sant'Andrea,45.4697956,9.1982061,90,98,0.29
9,2015/04/07,DV134TT,Via Senato,45.4722757,9.1952014,50,46,0.36
9,2015/04/07,DV134TT,Via Fatebenefratelli,45.4728242,9.1927768,90,93,0.2
9,2015/04/07,DV134TT,Via dei Giardini,45.4702798,9.1920202,130,128,0.3
9,2015/04/07,DV134TT,Via Monte di Pietà,45.4691786,9.1882506,90,91,0.33
9,2015/04/07,DV134TT,Via Brera,45.4723183,9.1875511,50,45,0.36
0,2009/08/17,EM451ZN,"Via Ponte Vetero, 21, 20121 Milano, Italy",45.4701084,9.1848743,50,10,0
0,2009/08/17,EM451ZN,Piazza del Carmine,45.4701887,9.1848271,90,90,0.01
0,2009/08/17,EM451ZN,Via Mercato,45.4720908,9.1839051,50,42,0.23
0,2009/08/17,EM451ZN,Via Tivoli,45.4717748,9.182273,90,95,0.13
0,2009/08/17,EM451ZN,Foro Buonaparte,45.4685713,9.1826402,90,91,0.39
0,2009/08/17,EM451ZN,Via Cusani,45.4687482,9.1842369,50,48,0.13
0,2009/08/17,EM451ZN,Via Rovello,45.4674079,9.1843498,50,40,0.16
1,2009/08/21,EM451ZN,"Via Rovello, 3, 20121 Milano, Italy",45.4674079,9.1843498,50,14,0
1,2009/08/21,EM451ZN,Via S. Tomaso,45.4671889,9.1845187,90,93,0.03
1,2009/08/21,EM451ZN,Via S. Tomaso,45.4675123,9.1857193,50,49,0.1
1,2009/08/21,EM451ZN,Via Broletto,45.4689505,9.1853539,90,93,0.16
1,2009/08/21,EM451ZN,Via Ponte Vetero,45.4701887,9.1848271,90,94,0.14
1,2009/08/21,EM451ZN,Via Mercato,45.4720908,9.1839051,50,46,0.23
1,2009/08/21,EM451ZN,Via Tivoli,45.4717748,9.182273,90,89,0.13
1,2009/08/21,EM451ZN,Foro Buonaparte,45.4684627,9.1825364,50,57,0.41
1,2009/08/21,EM451ZN,Largo Cairoli,45.4679386,9.1781434,90,95,0.39
1,2009/08/21,EM451ZN,Piazzale Luigi Cadorna,45.4682641,9.1775069,50,54,0.06
1,2009/08/21,EM451ZN,Piazzale Luigi Cadorna,45.4679864,9.1767964,50,56,0.09
1,2009/08/21,EM451ZN,Via Giosuè Carducci,45.4614926,9.1734501,90,91,0.78
1,2009/08/21,EM451ZN,Via Edmondo de Amicis,45.4587903,9.1778164,90,92,0.46
1,2009/08/21,EM451ZN,Via Cesare Correnti,45.4601241,9.1810036,130,124,0.29
1,2009/08/21,EM451ZN,Via Torino,45.4631671,9.1875725,90,80,0.64
1,2009/08/21,EM451ZN,Via Spadari,45.4635764,9.1870511,50,46,0.06
2,2009/08/24,EM451ZN,"Via Spadari, 9, 20123 Milano, Italy",45.4635764,9.1870511,50,38,0
2,2009/08/24,EM451ZN,Via Victor Hugo,45.4640197,9.1865334,50,49,0.06
2,2009/08/24,EM451ZN,Via Armorari,45.4646376,9.1854203,50,49,0.11
2,2009/08/24,EM451ZN,Piazza Tommaso Edison,45.4644039,9.1843882,90,86,0.09
2,2009/08/24,EM451ZN,Via della Posta,45.4642194,9.1831201,90,93,0.1
2,2009/08/24,EM451ZN,Via Santa Maria Fulcorina,45.4649551,9.1817299,130,124,0.14
2,2009/08/24,EM451ZN,Via Santa Maria alla Porta,45.4656351,9.1806047,130,133,0.12
2,2009/08/24,EM451ZN,Corso Magenta,45.4659213,9.1756616,90,89,0.39
2,2009/08/24,EM451ZN,Via Giosuè Carducci,45.4678776,9.1768556,50,51,0.24
2,2009/08/24,EM451ZN,Piazzale Luigi Cadorna,45.4679104,9.1773343,90,95,0.04
2,2009/08/24,EM451ZN,Foro Buonaparte,45.4675974,9.1789339,130,138,0.13
2,2009/08/24,EM451ZN,Largo Cairoli,45.4679445,9.1820176,130,125,0.25
2,2009/08/24,EM451ZN,Largo Cairoli,45.4685713,9.1826402,90,91,0.12
2,2009/08/24,EM451ZN,Via Cusani,45.4689505,9.1853539,130,134,0.22
2,2009/08/24,EM451ZN,Via Broletto,45.4673346,9.1857852,90,98,0.18
2,2009/08/24,EM451ZN,Via dei Bossi,45.4674269,9.1861416,50,49,0.03
3,2009/08/31,EM451ZN,"Via dei Bossi, 5, 20121 Milano, Italy",45.4674269,9.1861416,50,25,0
3,2009/08/31,EM451ZN,Via Clerici,45.467877,9.1872462,50,46,0.1
3,2009/08/31,EM451ZN,Via del Lauro,45.4685489,9.1854311,50,41,0.22
3,2009/08/31,EM451ZN,Via Ponte Vetero,45.4701887,9.1848271,90,96,0.19
3,2009/08/31,EM451ZN,Via Mercato,45.4720908,9.1839051,50,47,0.23
3,2009/08/31,EM451ZN,Via Tivoli,45.4717748,9.182273,90,93,0.13
3,2009/08/31,EM451ZN,Foro Buonaparte,45.4684627,9.1825364,90,81,0.41
3,2009/08/31,EM451ZN,Largo Cairoli,45.4679386,9.1781434,90,84,0.39
3,2009/08/31,EM451ZN,Piazzale Luigi Cadorna,45.4682641,9.1775069,90,92,0.06
3,2009/08/31,EM451ZN,Piazzale Luigi Cadorna,45.4679864,9.1767964,50,56,0.09
3,2009/08/31,EM451ZN,Via Giosuè Carducci,45.4614926,9.1734501,90,83,0.78
3,2009/08/31,EM451ZN,Via Edmondo de Amicis,45.4573868,9.1809168,50,48,0.74
3,2009/08/31,EM451ZN,Via Molino delle Armi,45.4560254,9.1873985,90,98,0.53
3,2009/08/31,EM451ZN,Via Santa Sofia,45.4576026,9.193402,90,95,0.51
3,2009/08/31,EM451ZN,Corso di Porta Romana,45.4604349,9.1885149,130,122,0.49
3,2009/08/31,EM451ZN,Piazza Giuseppe Missori,45.4611221,9.1883402,130,131,0.08
3,2009/08/31,EM451ZN,Via Alberico Albricci,45.4606757,9.1908889,90,98,0.2
3,2009/08/31,EM451ZN,Via Larga,45.4628686,9.1950435,50,54,0.41
3,2009/08/31,EM451ZN,Via Verziere,45.4629282,9.1954673,50,43,0.03
4,2009/09/04,EM451ZN,"Via Verziere, 2, 20122 Milano, Italy",45.4629282,9.1954673,50,23,0
4,2009/09/04,EM451ZN,Via Carlo Giuseppe Merlo,45.4629272,9.1970411,90,93,0.12
4,2009/09/04,EM451ZN,Corso di Porta Vittoria,45.4623757,9.1979677,50,47,0.1
4,2009/09/04,EM451ZN,Via Francesco Sforza,45.4632066,9.1987455,90,92,0.11
4,2009/09/04,EM451ZN,Via Uberto Visconti di Modrone,45.4669948,9.2005457,130,134,0.46
4,2009/09/04,EM451ZN,Via S. Damiano,45.4687976,9.1992396,90,84,0.23
4,2009/09/04,EM451ZN,Via Senato,45.4722757,9.1952014,90,90,0.5
4,2009/09/04,EM451ZN,Via Fatebenefratelli,45.4729602,9.1879209,50,55,0.59
4,2009/09/04,EM451ZN,Via Pontaccio,45.4720908,9.1839051,50,40,0.33
4,2009/09/04,EM451ZN,Via Tivoli,45.4717748,9.182273,50,57,0.13
4,2009/09/04,EM451ZN,Foro Buonaparte,45.4684627,9.1825364,90,84,0.41
4,2009/09/04,EM451ZN,Largo Cairoli,45.4679386,9.1781434,90,96,0.39
4,2009/09/04,EM451ZN,Piazzale Luigi Cadorna,45.4682641,9.1775069,50,53,0.06
4,2009/09/04,EM451ZN,Piazzale Luigi Cadorna,45.4679864,9.1767964,90,92,0.09
4,2009/09/04,EM451ZN,Via Giosuè Carducci,45.4659213,9.1756616,50,58,0.25
4,2009/09/04,EM451ZN,Corso Magenta,45.4659409,9.1775947,50,54,0.15
4,2009/09/04,EM451ZN,Corso Magenta,45.4656605,9.1804013,90,94,0.22
4,2009/09/04,EM451ZN,Via Meravigli,45.4657357,9.1823004,90,92,0.15
4,2009/09/04,EM451ZN,Via delle Orsole,45.4652066,9.1821513,90,83,0.06
4,2009/09/04,EM451ZN,Via S. Vittore Al Teatro,45.4649416,9.182889,90,81,0.07
4,2009/09/04,EM451ZN,Piazza degli Affari,45.4650033,9.1835427,90,81,0.05
4,2009/09/04,EM451ZN,Via Gaetano Negri,45.4653198,9.1851767,50,48,0.13
4,2009/09/04,EM451ZN,Via Santa Maria Segreta,45.4647287,9.1854739,90,93,0.07
4,2009/09/04,EM451ZN,Via Cordusio,45.4652391,9.1862011,50,57,0.08
4,2009/09/04,EM451ZN,Via Dante,45.4654122,9.185966,50,54,0.03
5,2009/09/10,EM451ZN,"Milan, Italy",45.4654122,9.185966,50,10,0
5,2009/09/10,EM451ZN,Piazza Cordusio,45.4652391,9.1862011,90,94,0.03
5,2009/09/10,EM451ZN,Via Orefici,45.4637355,9.188277,90,83,0.23
5,2009/09/10,EM451ZN,Via Torino,45.4602448,9.1813183,50,52,0.7
5,2009/09/10,EM451ZN,Via Cesare Correnti,45.4587903,9.1778164,90,93,0.32
5,2009/09/10,EM451ZN,Corso Genova,45.4581321,9.1768767,50,58,0.1
5,2009/09/10,EM451ZN,Via Giovanni Battista Torti,45.4577733,9.1774303,50,53,0.06
5,2009/09/10,EM451ZN,Via Conca del Naviglio,45.4575858,9.1773679,90,99,0.02
5,2009/09/10,EM451ZN,Via Conca del Naviglio,45.4574067,9.1773326,90,90,0.02
5,2009/09/10,EM451ZN,Via Edmondo De Amicis,45.4585777,9.1782171,50,45,0.16
5,2009/09/10,EM451ZN,Via Edmondo de Amicis,45.4573868,9.1809168,50,52,0.25
5,2009/09/10,EM451ZN,Via Molino delle Armi,45.4560254,9.1873985,90,87,0.53
5,2009/09/10,EM451ZN,Via Santa Sofia,45.4576026,9.193402,130,126,0.51
5,2009/09/10,EM451ZN,Corso di Porta Romana,45.4604349,9.1885149,130,129,0.49
5,2009/09/10,EM451ZN,Piazza Giuseppe Missori,45.4611221,9.1883402,90,95,0.08
5,2009/09/10,EM451ZN,Via Alberico Albricci,45.4606757,9.1908889,90,85,0.2
5,2009/09/10,EM451ZN,Via Larga,45.4628686,9.1950435,90,84,0.41
5,2009/09/10,EM451ZN,Via Verziere,45.4629272,9.1970411,50,49,0.16
5,2009/09/10,EM451ZN,Largo Augusto,45.4631924,9.1976719,50,53,0.06
6,2009/09/15,EM451ZN,"Largo Augusto, 10, 20122 Milano, Italy",45.4631924,9.1976719,50,34,0
6,2009/09/15,EM451ZN,Largo Augusto,45.4634153,9.1979222,90,97,0.03
6,2009/09/15,EM451ZN,Largo Augusto,45.4631785,9.1971317,50,41,0.09
6,2009/09/15,EM451ZN,Via Verziere,45.4629669,9.1949855,90,83,0.17
6,2009/09/15,EM451ZN,Via Larga,45.4607712,9.1909982,90,99,0.4
6,2009/09/15,EM451ZN,Via Alberico Albricci,45.4605652,9.1908427,50,41,0.03
6,2009/09/15,EM451ZN,Piazza Velasca,45.4597857,9.1897773,50,40,0.12
6,2009/09/15,EM451ZN,Corso di Porta Romana,45.4585082,9.1918751,90,83,0.22
6,2009/09/15,EM451ZN,Via Lentasio,45.4575097,9.1900583,130,126,0.19
6,2009/09/15,EM451ZN,Via Sant'Eufemia,45.4573991,9.187553,130,133,0.2
6,2009/09/15,EM451ZN,Corso Italia,45.4544659,9.1870954,130,128,0.33
6,2009/09/15,EM451ZN,Via S. Luca,45.4547028,9.184081,90,85,0.24
6,2009/09/15,EM451ZN,Via Calatafimi,45.4535518,9.1837515,50,47,0.14
6,2009/09/15,EM451ZN,Via Sambuco,45.4529391,9.1808227,50,59,0.24
6,2009/09/15,EM451ZN,Piazza XXIV Maggio,45.4530464,9.1792373,90,96,0.13
6,2009/09/15,EM451ZN,Viale Gabriele D'Annunzio,45.4540821,9.1759025,130,125,0.32
6,2009/09/15,EM451ZN,Via Gaetano Ronzoni,45.4548095,9.1769525,90,80,0.12
6,2009/09/15,EM451ZN,Via Conca del Naviglio,45.4557544,9.177781,130,136,0.17
6,2009/09/15,EM451ZN,Via Conca del Naviglio,45.4583114,9.178078,90,99,0.29
6,2009/09/15,EM451ZN,Corso Genova,45.458614,9.177585,130,136,0.05
6,2009/09/15,EM451ZN,Via Cesare Correnti,45.4601241,9.1810036,90,96,0.32
6,2009/09/15,EM451ZN,Via Torino,45.4623097,9.1865571,50,41,0.52
7,2009/09/22,EM451ZN,"Via Torino, 23, 20123 Milano, Italy",45.4623097,9.1865571,50,18,0
7,2009/09/22,EM451ZN,Via dell'Unione,45.4637355,9.188277,50,46,0.21
7,2009/09/22,EM451ZN,Piazza del Duomo,45.4647005,9.1885516,90,86,0.14
7,2009/09/22,EM451ZN,Via Giuseppe Mengoni,45.4660339,9.1884904,90,97,0.15
7,2009/09/22,EM451ZN,Via Santa Margherita,45.4669622,9.1893594,50,52,0.12
7,2009/09/22,EM451ZN,Piazza della Scala,45.4674588,9.1900112,90,93,0.07
7,2009/09/22,EM451ZN,Via Alessandro Manzoni,45.4697657,9.1924709,130,132,0.32
7,2009/09/22,EM451ZN,Via Bigli,45.4676971,9.1945357,130,133,0.29
7,2009/09/22,EM451ZN,Via Pietro Verri,45.4681748,9.1953271,90,95,0.08
7,2009/09/22,EM451ZN,Via Monte Napoleone,45.4690022,9.1943926,50,52,0.12
7,2009/09/22,EM451ZN,Via Gesù,45.4693857,9.1950161,50,45,0.07
8,2009/10/03,EM451ZN,"Via Gesù, 6, 20121 Milano, Italy",45.4693857,9.1950161,50,26,0
8,2009/10/03,EM451ZN,Via della Spiga,45.470363,9.1966091,50,59,0.17
8,2009/10/03,EM451ZN,Via della Spiga,45.4708146,9.1960759,50,42,0.07
8,2009/10/03,EM451ZN,Via Santo Spirito,45.4694179,9.1938481,50,50,0.23
8,2009/10/03,EM451ZN,Via Monte Napoleone,45.4700351,9.1927897,50,47,0.11
8,2009/10/03,EM451ZN,Via Alessandro Manzoni,45.4697657,9.1924709,90,93,0.04
8,2009/10/03,EM451ZN,Via Bigli,45.4676971,9.1945357,130,123,0.29
8,2009/10/03,EM451ZN,Via Pietro Verri,45.4681748,9.1953271,90,86,0.08
8,2009/10/03,EM451ZN,Via Monte Napoleone,45.4679074,9.1956418,50,50,0.04
9,2009/10/10,EM451ZN,"Via Monte Napoleone, 8, 20121 Milano, Italy",45.4679074,9.1956418,50,24,0
9,2009/10/10,EM451ZN,Via Baguttino,45.4668559,9.1968039,90,98,0.15
9,2009/10/10,EM451ZN,Piazza S. Babila,45.4668071,9.1977978,50,52,0.08
9,2009/10/10,EM451ZN,Corso Venezia,45.4706215,9.2010583,50,59,0.5
9,2009/10/10,EM451ZN,Via Gabrio Serbelloni,45.4690904,9.2021458,90,92,0.19
9,2009/10/10,EM451ZN,Via Mozart,45.4693869,9.2039449,130,132,0.14
9,2009/10/10,EM451ZN,Via Vivaio,45.4675633,9.2045413,130,129,0.21
9,2009/10/10,EM451ZN,Corso Monforte,45.4667857,9.1990612,130,129,0.44
9,2009/10/10,EM451ZN,Via Cino del Duca,45.4657696,9.199331,90,88,0.12
9,2009/10/10,EM451ZN,Via Borgogna,45.46581,9.1985004,90,93,0.07
